house,id,bucket,pooled_std,max_local_std,off_value,on_value,value_changed,crosses_110,w,h,error
leu,473821,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,598,
leu,480394,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,611,
leu,538342,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,583,
leu,497167,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,589,
mashops,400516,pooled_fires,0.0,0.0,255.0,255.0,False,False,1416,726,
mashops,454404,pooled_fires,0.0,0.0,255.0,255.0,False,False,1425,734,
mashops,453794,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,1200,
mashops,370172,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,580,
mashops,463026,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,749,
mashops,404855,pooled_fires,0.0,0.0,255.0,255.0,False,False,1599,809,
mashops,443273,pooled_fires,0.0,0.0,255.0,255.0,False,False,1016,506,
mashops,444665,pooled_fires,2.225,3.858,255.0,255.0,False,False,1425,707,
mashops,389058,pooled_fires,0.0,0.0,255.0,255.0,False,False,1475,721,
mashops,384795,pooled_fires,0.0,0.0,255.0,255.0,False,False,1659,768,
mashops,450490,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,566,
mashops,451563,pooled_fires,0.0,0.0,255.0,255.0,False,False,1400,725,
mashops,451987,pooled_fires,0.0,0.0,255.0,255.0,False,False,1475,702,
mashops,419769,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,804,
mashops,435609,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,551,
mashops,416677,pooled_fires,0.0,0.0,255.0,255.0,False,False,650,325,
mashops,426037,pooled_fires,0.0,0.0,255.0,255.0,False,False,890,438,
mashops,370245,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,546,
mashops,417905,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,587,
mashops,438579,neither,31.533,46.251,253.927,253.927,False,False,1200,166,
mashops,444026,neither,81.883,83.201,3.99,3.99,False,False,1285,623,
mashops,399808,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,590,
mashops,437803,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,601,
mashops,453903,pooled_fires,2.634,3.374,51.0,51.0,False,False,1500,750,
mashops,443821,pooled_fires,0.0,0.0,255.0,255.0,False,False,960,501,
mashops,377268,pooled_fires,0.0,0.0,255.0,255.0,False,False,777,385,
mashops,396265,pooled_fires,4.78,1.166,252.5,252.5,False,False,1600,783,
mashops,374075,pooled_fires,0.4,0.49,255.0,255.0,False,False,1200,610,
mashops,463628,pooled_fires,0.5,0.0,254.5,254.5,False,False,1410,700,
mashops,441547,pooled_fires,0.0,0.0,255.0,255.0,False,False,448,253,
mashops,367451,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,599,
mashops,430165,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,548,
mashops,392974,pooled_fires,0.0,0.0,255.0,255.0,False,False,1300,546,
mashops,398630,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,721,
mashops,437861,pooled_fires,0.0,0.0,255.0,255.0,False,False,1271,650,
mashops,376181,pooled_fires,0.357,0.49,254.0,254.0,False,False,1350,675,
mashops,397877,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,625,
mashops,455226,pooled_fires,0.0,0.0,255.0,255.0,False,False,1199,624,
mashops,433786,pooled_fires,0.0,0.0,254.0,254.0,False,False,1198,590,
mashops,424300,pooled_fires,0.0,0.0,255.0,255.0,False,False,1196,619,
mashops,401004,pooled_fires,4.443,2.757,183.0,183.0,False,False,1700,829,
mashops,404495,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,572,
mashops,393473,pooled_fires,0.0,0.0,255.0,255.0,False,False,1023,499,
mashops,408878,pooled_fires,0.0,0.0,255.0,255.0,False,False,876,447,
mashops,414243,m1_fires,18.44,2.332,41.077,59.0,True,False,600,300,
mashops,441554,pooled_fires,8.556,6.573,237.5,237.5,False,False,549,274,
mashops,452040,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,680,
mashops,416396,pooled_fires,0.0,0.0,255.0,255.0,False,False,1800,830,
mashops,401157,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,628,
mashops,397879,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,527,
mashops,366596,pooled_fires,0.0,0.0,255.0,255.0,False,False,1413,704,
mashops,368779,neither,54.997,60.148,36.456,36.456,False,False,1296,1296,
mashops,375954,pooled_fires,0.0,0.0,255.0,255.0,False,False,1196,614,
mashops,422355,pooled_fires,0.0,0.0,255.0,255.0,False,False,1700,864,
mashops,453212,pooled_fires,0.0,0.0,255.0,255.0,False,False,1269,835,
mashops,389962,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,597,
mashops,440245,pooled_fires,0.0,0.0,254.0,254.0,False,False,1199,621,
mashops,411652,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,800,
mashops,456351,pooled_fires,0.0,0.0,255.0,255.0,False,False,1594,791,
mashops,464959,pooled_fires,0.0,0.0,255.0,255.0,False,False,1407,707,
mashops,382490,pooled_fires,0.0,0.0,255.0,255.0,False,False,1425,732,
mashops,462298,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,591,
mashops,451265,pooled_fires,0.597,1.176,255.0,255.0,False,False,1191,594,
mashops,423203,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,601,
mashops,410042,pooled_fires,0.5,0.0,254.5,254.5,False,False,1290,618,
mashops,439597,pooled_fires,0.0,0.0,255.0,255.0,False,False,642,372,
mashops,444808,m1_fires,80.057,2.034,76.0,74.0,True,False,1055,605,
mashops,458104,pooled_fires,0.0,0.0,255.0,255.0,False,False,930,479,
mashops,448651,pooled_fires,0.0,0.0,255.0,255.0,False,False,1475,737,
mashops,379510,neither,25.717,48.285,38.003,38.003,False,False,667,310,
mashops,375465,pooled_fires,0.337,0.614,255.0,255.0,False,False,650,325,
mashops,411653,pooled_fires,0.0,0.0,255.0,255.0,False,False,1425,685,
mashops,443180,pooled_fires,0.0,0.0,255.0,255.0,False,False,1042,556,
mashops,441831,pooled_fires,0.0,0.0,255.0,255.0,False,False,1021,546,
mashops,425253,pooled_fires,0.0,0.0,255.0,255.0,False,False,1413,705,
mashops,428431,pooled_fires,0.0,0.0,255.0,255.0,False,False,1700,865,
mashops,462219,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,577,
mashops,382608,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,593,
mashops,382372,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,630,
mashops,438610,pooled_fires,3.124,5.331,254.0,254.0,False,False,1200,190,
mashops,406083,pooled_fires,0.0,0.0,255.0,255.0,False,False,1411,706,
mashops,460834,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,617,
mashops,455546,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,576,
mashops,391789,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,590,
mashops,453325,pooled_fires,0.0,0.0,255.0,255.0,False,False,1789,996,
mashops,442502,pooled_fires,0.0,0.0,255.0,255.0,False,False,1419,721,
mashops,465645,pooled_fires,0.0,0.0,255.0,255.0,False,False,1387,721,
mashops,408435,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,568,
mashops,434701,pooled_fires,0.0,0.0,255.0,255.0,False,False,1290,595,
mashops,429171,neither,86.552,118.966,17.325,17.325,False,False,427,208,
mashops,454845,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,581,
mashops,417093,pooled_fires,0.5,0.0,254.5,254.5,False,False,1116,557,
mashops,462256,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,607,
mashops,450282,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,600,
mashops,411273,pooled_fires,0.0,0.0,255.0,255.0,False,False,838,413,
mashops,384275,pooled_fires,0.0,0.0,255.0,255.0,False,False,1185,600,
mashops,396590,pooled_fires,0.0,0.0,255.0,255.0,False,False,650,325,
mashops,430036,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,581,
mashops,391169,pooled_fires,0.0,0.0,255.0,255.0,False,False,899,450,
mashops,432289,m1_fires,105.367,0.0,16.514,12.0,True,False,1191,603,
mashops,389260,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,782,
mashops,376703,m1_fires,18.711,2.332,40.754,214.0,True,True,1158,548,
mashops,379508,pooled_fires,0.0,0.0,255.0,255.0,False,False,1483,792,
mashops,389048,pooled_fires,0.0,0.0,255.0,255.0,False,False,1049,499,
mashops,404772,pooled_fires,0.0,0.0,255.0,255.0,False,False,1700,852,
mashops,410589,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,587,
mashops,395535,pooled_fires,0.0,0.0,0.0,0.0,False,False,1043,500,
mashops,421880,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,572,
mashops,452472,pooled_fires,0.0,0.0,254.0,254.0,False,False,1334,650,
mashops,400330,pooled_fires,0.0,0.0,255.0,255.0,False,False,1988,1017,
mashops,402946,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,604,
mashops,433707,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,629,
mashops,462878,pooled_fires,0.0,0.0,255.0,255.0,False,False,1700,825,
mashops,383257,pooled_fires,0.0,0.0,255.0,255.0,False,False,1700,842,
mashops,427868,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,633,
mashops,429742,pooled_fires,0.0,0.0,255.0,255.0,False,False,910,745,
mashops,366836,pooled_fires,0.0,0.0,255.0,255.0,False,False,1309,617,
mashops,368350,pooled_fires,0.0,0.0,255.0,255.0,False,False,1548,774,
mashops,372468,neither,73.121,74.807,1.991,1.991,False,False,1286,622,
mashops,393976,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,595,
mashops,389743,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,562,
mashops,395364,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,558,
mashops,382870,pooled_fires,0.0,0.0,2.0,2.0,False,False,1700,854,
mashops,438651,pooled_fires,0.0,0.0,255.0,255.0,False,False,1089,590,
mashops,373040,pooled_fires,0.0,0.0,255.0,255.0,False,False,650,325,
mashops,407017,pooled_fires,0.0,0.0,255.0,255.0,False,False,1149,588,
mashops,450753,pooled_fires,4.246,3.307,179.0,179.0,False,False,2000,948,
mashops,367389,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,563,
mashops,393070,pooled_fires,0.0,0.0,0.0,0.0,False,False,972,476,
mashops,383858,pooled_fires,0.0,0.0,255.0,255.0,False,False,1451,687,
mashops,439920,pooled_fires,0.0,0.0,255.0,255.0,False,False,932,565,
mashops,372016,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,542,
mashops,389961,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,586,
mashops,399755,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,585,
mashops,458246,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,548,
mashops,397641,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,547,
mashops,389209,m1_fires,69.201,0.49,21.823,80.0,True,False,1200,540,
mashops,375477,pooled_fires,0.0,0.0,255.0,255.0,False,False,1287,592,
mashops,371174,pooled_fires,0.0,0.0,255.0,255.0,False,False,696,322,
mashops,409879,pooled_fires,0.0,0.0,255.0,255.0,False,False,1289,664,
mashops,392470,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,595,
mashops,388116,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,589,
mashops,379315,pooled_fires,0.357,0.49,254.0,254.0,False,False,1350,675,
mashops,390847,pooled_fires,0.0,0.0,255.0,255.0,False,False,1475,718,
mashops,380625,pooled_fires,0.0,0.0,255.0,255.0,False,False,1197,579,
mashops,376193,pooled_fires,0.0,0.0,255.0,255.0,False,False,909,436,
mashops,408206,neither,15.175,21.845,220.347,220.347,False,False,351,567,
mashops,377491,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,588,
mashops,373609,pooled_fires,0.0,0.0,255.0,255.0,False,False,1350,682,
mashops,408500,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,674,
mashops,400163,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,585,
mashops,451991,pooled_fires,0.0,0.0,255.0,255.0,False,False,999,484,
mashops,391828,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,545,
mashops,398705,neither,65.151,20.754,229.245,229.245,False,False,1200,548,
mashops,378135,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,611,
mashops,415243,pooled_fires,0.0,0.0,254.0,254.0,False,False,1200,561,
mashops,370393,pooled_fires,0.0,0.0,255.0,255.0,False,False,986,487,
mashops,411570,pooled_fires,7.708,14.037,255.0,255.0,False,False,1600,780,
mashops,472426,pooled_fires,0.0,0.0,255.0,255.0,False,False,894,450,
mashops,430372,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,601,
mashops,436210,neither,51.206,93.901,21.07,21.07,False,False,1517,750,
mashops,461684,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,596,
mashops,390842,pooled_fires,0.0,0.0,255.0,255.0,False,False,1300,631,
mashops,424864,pooled_fires,0.0,0.0,255.0,255.0,False,False,899,449,
mashops,383914,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,1200,
mashops,456749,pooled_fires,0.0,0.0,255.0,255.0,False,False,301,148,
mashops,373456,pooled_fires,0.0,0.0,255.0,255.0,False,False,1350,688,
mashops,375873,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,597,
mashops,389104,pooled_fires,0.0,0.0,255.0,255.0,False,False,1466,716,
mashops,441896,pooled_fires,0.0,0.0,254.0,254.0,False,False,1198,631,
mashops,401528,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,812,
mashops,458696,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,621,
mashops,400876,m1_fires,104.611,0.271,20.118,13.5,True,False,1061,528,
mashops,410203,pooled_fires,0.0,0.0,255.0,255.0,False,False,650,325,
mashops,367088,pooled_fires,0.0,0.0,255.0,255.0,False,False,1700,850,
mashops,378658,pooled_fires,0.337,0.614,255.0,255.0,False,False,650,325,
mashops,456256,pooled_fires,0.0,0.0,255.0,255.0,False,False,1418,715,
mashops,425911,pooled_fires,0.0,0.0,255.0,255.0,False,False,1800,907,
mashops,455103,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,656,
mashops,424746,pooled_fires,0.0,0.0,255.0,255.0,False,False,1300,600,
mashops,453588,m1_fires,30.223,5.103,255.0,194.5,True,False,1004,611,
mashops,390804,pooled_fires,0.0,0.0,255.0,255.0,False,False,1477,816,
mashops,440029,pooled_fires,0.0,0.0,255.0,255.0,False,False,667,342,
mashops,451913,neither,58.868,60.535,1.707,1.707,False,False,1265,632,
mashops,405542,pooled_fires,0.0,0.0,255.0,255.0,False,False,1300,675,
mashops,425528,pooled_fires,0.0,0.0,255.0,255.0,False,False,1585,786,
mashops,449705,pooled_fires,0.0,0.0,255.0,255.0,False,False,1199,577,
mashops,405840,pooled_fires,0.0,0.0,255.0,255.0,False,False,1700,823,
mashops,407160,pooled_fires,0.0,0.0,255.0,255.0,False,False,1290,645,
mashops,379976,pooled_fires,0.0,0.0,255.0,255.0,False,False,1199,564,
mashops,449455,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,577,
mashops,400069,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,595,
mashops,455422,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,608,
mashops,409166,pooled_fires,0.0,0.0,255.0,255.0,False,False,1287,644,
mashops,403455,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,579,
mashops,419264,neither,96.138,97.074,4.06,4.06,False,False,1200,566,
mashops,424416,pooled_fires,0.0,0.0,255.0,255.0,False,False,1007,487,
mashops,404327,pooled_fires,0.0,0.0,255.0,255.0,False,False,1330,761,
mashops,423892,pooled_fires,0.0,0.0,255.0,255.0,False,False,1414,602,
mashops,390428,pooled_fires,0.0,0.0,255.0,255.0,False,False,1199,607,
naumann,682129,neither,19.932,21.947,209.755,209.755,False,False,800,564,
naumann,668024,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,412,
naumann,657479,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,406,
naumann,681834,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,382,
naumann,669267,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,395,
naumann,681495,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,412,
naumann,672013,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,406,
naumann,680870,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,424,
naumann,659028,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,346,
naumann,675960,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,408,
naumann,676330,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,403,
naumann,683533,pooled_fires,5.435,1.098,203.0,203.0,False,False,800,270,
naumann,662186,pooled_fires,0.0,0.0,255.0,255.0,False,False,672,351,
naumann,669056,pooled_fires,0.0,0.0,255.0,255.0,False,False,799,396,
naumann,660245,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,407,
naumann,659774,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,388,
naumann,668250,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,414,
naumann,655541,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,402,
naumann,655870,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,407,
naumann,659094,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,427,
naumann,675762,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,397,
naumann,670260,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,408,
naumann,669026,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,387,
naumann,673438,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,368,
naumann,659465,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,402,
naumann,672964,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,401,
naumann,657224,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,396,
naumann,653041,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,405,
naumann,661702,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,408,
naumann,661940,pooled_fires,13.136,0.543,209.0,209.0,False,False,800,374,
naumann,674707,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,406,
naumann,654759,pooled_fires,0.0,0.0,255.0,255.0,False,False,628,338,
naumann,660173,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,472,
naumann,673134,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,387,
naumann,669393,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,425,
naumann,692098,pooled_fires,5.298,1.233,226.0,226.0,False,False,800,209,
naumann,681796,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,392,
naumann,671150,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,399,
naumann,661689,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,399,
naumann,671457,neither,54.651,73.972,220.077,220.077,False,False,799,547,
naumann,657220,pooled_fires,0.0,0.0,255.0,255.0,False,False,799,388,
naumann,668068,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,395,
naumann,657730,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,405,
naumann,683576,pooled_fires,6.165,0.697,219.5,219.5,False,False,800,191,
naumann,654015,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,397,
naumann,663801,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,410,
naumann,658206,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,375,
naumann,659096,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,400,
naumann,669983,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,420,
naumann,672735,pooled_fires,6.594,0.8,213.0,213.0,False,False,800,223,
naumann,683150,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,406,
naumann,673910,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,382,
naumann,655961,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,376,
naumann,655227,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,417,
naumann,655338,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,377,
naumann,663774,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,448,
naumann,672683,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,403,
naumann,655710,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,391,
naumann,653696,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,395,
naumann,674017,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,396,
naumann,677162,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,393,
naumann,682459,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,412,
naumann,672368,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,396,
naumann,659143,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,391,
naumann,681570,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,429,
naumann,672723,pooled_fires,5.557,0.8,211.5,211.5,False,False,800,198,
naumann,671776,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,395,
naumann,669534,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,425,
naumann,673232,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,414,
naumann,674980,pooled_fires,12.88,0.601,217.0,217.0,False,False,800,364,
naumann,683394,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,415,
naumann,671160,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,411,
naumann,680471,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,399,
naumann,683277,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,387,
naumann,672232,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,393,
naumann,660471,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,448,
naumann,680186,pooled_fires,12.792,1.1,212.5,212.5,False,False,800,505,
naumann,659442,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,412,
naumann,657329,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,381,
naumann,672450,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,406,
naumann,673204,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,378,
naumann,663491,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,406,
naumann,659908,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,401,
naumann,674415,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,368,
naumann,655808,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,414,
naumann,673857,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,413,
naumann,673287,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,414,
naumann,662994,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,416,
naumann,671172,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,288,
naumann,653581,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,399,
naumann,659966,pooled_fires,0.0,0.0,255.0,255.0,False,False,800,373,
